time,tp,t2m
2024-12-03,3.7363925,2.7366333
2024-12-04,1.3602287,1.6239624
2024-12-05,0.14833808,-0.5143738
2024-12-06,0.07962084,-1.4307556
2024-12-07,0.049382597,1.4635925
2024-12-08,1.4939103,1.8857727
2024-12-09,0.16883433,0.9506836
2024-12-10,0.0076293945,0.021575928
2024-12-11,0.011814415,-0.0020446777
2024-12-12,0.40123734,-3.5492249
2024-12-13,0.009292841,-2.1068726
2024-12-14,0.7148352,-0.43762207
2024-12-15,2.9798603,0.0970459
2024-12-16,8.020819,4.2676697
2024-12-17,0.42499465,1.120575
2024-12-18,4.463126,5.0739746
2024-12-19,3.8166695,7.5019836
2024-12-20,1.5934718,2.3140259
2024-12-21,0.54586047,2.4898376
2024-12-22,0.87656736,2.6880493
2024-12-23,3.9391692,1.4808655
2024-12-24,0.19907641,1.5344543
2024-12-25,0.003755927,0.061798096
2024-12-26,0.27133125,4.329468
2024-12-27,0.4530766,2.3017578
2024-12-28,0.9837557,2.3204346
2024-12-29,0.41117772,2.8396301
2024-12-30,2.5721295,4.109558
2024-12-31,3.4519305,4.4553833
2025-01-01,5.374154,5.417816
2025-01-02,7.811711,-0.80111694
2025-01-03,0.7371784,-0.8442993
2025-01-04,0.1050663,-3.7287903
2025-01-05,1.5516348,-2.0699768
2025-01-06,6.0568314,2.354828
2025-01-07,3.9451458,2.305481
2025-01-08,2.2013276,0.91049194
2025-01-09,1.0858189,3.2597961
2025-01-10,0.92627627,0.6821594
2025-01-11,0.31118542,-0.8140564
2025-01-12,0.92776996,-1.5763855
2025-01-13,0.027190685,-0.785553
2025-01-14,2.2551446,1.4862366
2025-01-15,0.43809745,1.469696
2025-01-16,1.4224834,3.031189
2025-01-17,0.3420446,3.5054932
2025-01-18,0.11437628,2.1444397
2025-01-19,0.058287058,2.8512878
2025-01-20,0.11150239,0.66378784
2025-01-21,0.20074415,1.0977783
2025-01-22,1.1841991,1.3483582
2025-01-23,0.15775059,3.762024
2025-01-24,1.3256503,0.37960815
2025-01-25,0.49711353,4.3867188
2025-01-26,0.3740423,6.1447144
2025-01-27,0.16598654,4.6171875
2025-01-28,0.058554173,6.7943115
2025-01-29,2.2843263,4.670624
2025-01-30,0.18572044,3.2675476
2025-01-31,1.3787735,3.0774536
2025-02-01,7.365132,1.1762695
2025-02-02,1.1597747,-0.12823486
2025-02-03,1.8040417,0.24490356
2025-02-04,0.22445017,-0.072387695
2025-02-05,0.43884075,0.06719971
2025-02-06,0.85245275,-1.3386841
2025-02-07,0.03992785,-1.4959412
2025-02-08,0.033961937,-5.221863
2025-02-09,0.0076293945,-7.321533
2025-02-10,0.11586952,-6.119751
2025-02-11,0.10250905,-8.040314
2025-02-12,0.0,-6.7385254
2025-02-13,0.004185036,-4.888489
2025-02-14,0.33384028,-5.3191223
2025-02-15,0.4381544,-9.29126
2025-02-16,0.10134387,-7.587311
2025-02-17,2.0153532,-2.5707703
2025-02-18,1.3429722,-3.229126
2025-02-19,0.28225577,-11.786621
2025-02-20,0.3256507,-9.574341
2025-02-21,0.0,-5.827667
2025-02-22,0.0,-5.0531006
2025-02-23,0.0,-7.521942
2025-02-24,0.0,-4.504425
2025-02-25,0.0,-1.7886047
2025-02-26,0.054793358,1.0214233
2025-02-27,3.5503187,2.1078491
2025-02-28,3.192066,1.2487793
2025-03-01,2.0327644,1.3065491
2025-03-02,0.68682325,2.873108
2025-03-03,0.25232863,4.1931458
2025-03-01,2.0327644,1.3065491
2025-03-02,0.68682325,2.873108
2025-03-03,0.25232863,4.1931458
2025-03-04,0.6910616,4.8451233
2025-03-05,0.821064,7.0782166
2025-03-06,0.04562664,4.203583
2025-03-07,0.0,0.868103
2025-03-08,0.0,1.2571716
2025-03-09,0.0,4.592682
2025-03-10,0.0,4.8870544
2025-03-11,0.008317947,3.1029663
2025-03-12,0.033961773,3.3119812
2025-03-13,13.671323,5.665558
2025-03-14,7.7413034,-2.4291687
2025-03-15,0.0,-2.079956
2025-03-16,1.8566029,-2.8138123
2025-03-17,0.39480162,-2.7223206
2025-03-18,1.7053695,0.8323059
2025-03-19,0.0,0.9062195
2025-03-20,0.0,1.4535828
2025-03-21,0.0016634464,2.9639282
2025-03-22,0.0033268929,1.1942139
2025-03-23,0.6440048,4.232086
2025-03-24,9.530111,3.5750732
2025-03-25,0.07710767,2.9672546
2025-03-26,4.131571,6.1926575
2025-03-27,1.4819858,2.018341
2025-03-28,0.0,4.403015
2025-03-29,0.0,4.8006897
2025-03-30,0.0,7.1878357
2025-03-31,0.011814117,7.771332
2025-04-01,0.0,7.669525
2025-04-02,0.0,5.933197
2025-04-03,0.0,7.328583
2025-04-04,0.0,1.618866
2025-04-05,5.3793964,-1.1849976
2025-04-06,0.0,-2.7149963
2025-04-07,0.057873607,1.473999
2025-04-08,0.61126685,-2.3701782
2025-04-09,5.2005997,-1.9838562
2025-04-10,0.5199037,0.121917725
2025-04-11,1.4847138,-1.5252686
2025-04-12,0.12546617,7.635071
2025-04-13,0.35149407,9.2621155
2025-04-14,0.09493637,10.423401
2025-04-15,0.1333313,11.104767
2025-04-16,2.8971589,11.819763
2025-04-17,0.0,14.5937805
2025-04-18,0.0,14.955444
2025-04-19,5.0665226,13.679871
2025-04-20,0.66129595,12.870819
2025-04-21,0.01130867,12.113037
2025-04-22,0.5314808,13.305328
2025-04-23,0.0,9.614563
2025-04-24,0.22625542,8.023193
2025-04-25,0.2104497,2.0656128
2025-04-26,0.08057213,1.5754089
2025-04-27,0.0,2.0694885
2025-04-28,0.0,7.2832947
2025-04-29,0.4834013,7.6424255
2025-04-30,0.18276978,6.8982544
2025-05-01,0.111984015,3.8006592
2025-05-01,0.111984015,3.8006592
2025-05-02,0.54400957,11.624542
2025-05-03,0.19165379,7.908966
2025-05-04,10.878857,6.9541016
2025-05-05,0.8191027,2.6399841
2025-05-06,0.0026125908,4.192169
2025-05-07,0.40523815,3.6511536
2025-05-08,0.89322805,1.525177
2025-05-09,0.0,4.123657
2025-05-10,2.4719677,2.7852478
2025-05-11,2.0603206,3.3168335
2025-05-12,0.3404007,5.6636353
2025-05-13,0.053616405,7.406311
2025-05-14,7.220658,3.6881409
2025-05-15,2.0675178,2.287323
2025-05-16,5.8181715,6.218628
2025-05-17,4.391139,7.7687073
2025-05-18,0.43388698,5.6801147
2025-05-19,6.9836445,10.540649
2025-05-20,0.20756829,8.514465
2025-05-21,0.10121536,12.802643
2025-05-22,12.676838,13.133575
2025-05-23,6.355933,9.864075
2025-05-24,18.94198,5.2495117
2025-05-25,0.0,8.060364
2025-05-26,1.6658001,9.389801
2025-05-27,0.0058488846,11.296753
2025-05-28,9.144285,13.957611
2025-05-29,27.838604,13.15033
2025-05-30,1.3539371,12.694183
2025-05-31,3.1557653,11.171722
2025-06-01,0.0716033,14.44046
2025-06-02,11.494222,10.97406
2025-06-03,3.2185946,12.615845
2025-06-04,0.0,16.467041
2025-06-05,12.455391,16.172516
2025-06-06,2.2626507,17.275848
2025-06-07,4.581449,15.786713
2025-06-08,6.503148,15.195435
2025-06-09,7.444661,10.168243
2025-06-10,0.33954293,13.242035
2025-06-11,9.239081,11.617798
2025-06-12,8.26811,13.267822
2025-06-13,1.2303548,12.230438
2025-06-14,0.022770762,11.6805725
2025-06-15,0.0,13.462311
2025-06-16,0.76648283,14.975616
2025-06-17,0.81839705,13.992004
2025-06-18,1.7438816,12.71106
2025-06-19,9.484813,11.286194
2025-06-20,12.423689,10.778992
2025-06-21,0.24801922,13.21521
2025-06-22,0.47999358,9.986877
2025-06-23,2.1435518,15.3880005
2025-06-24,8.15176,13.321503
2025-06-25,11.177742,13.010681
2025-06-26,0.45042193,12.367554
2025-06-27,9.3413925,14.677673
2025-06-28,0.8283336,15.481232
2025-06-29,0.7657075,13.812012
2025-06-30,0.53223896,12.762512
2025-07-01,0.005848497,14.217041
2025-07-01,0.005848497,14.217041
2025-07-02,0.0,16.498077
2025-07-03,0.0,15.85498
2025-07-04,0.0,12.082794
2025-07-05,0.03805828,17.187256
2025-07-06,0.079143524,18.105896
2025-07-07,1.8040289,17.829132
2025-07-08,6.097329,16.682068
2025-07-09,38.133213,15.293091
2025-07-10,13.671268,18.72647
2025-07-11,5.2041388,13.782135
2025-07-12,0.0,14.91391
2025-07-13,0.11653371,16.650696
2025-07-14,6.9644356,16.055725
2025-07-15,2.328179,16.454681
2025-07-16,6.112288,15.965179
2025-07-17,0.29403877,16.875793
2025-07-18,10.576146,18.804321
2025-07-19,4.2757,18.186188
2025-07-20,2.4194007,17.480713
2025-07-21,1.3018291,17.654724
2025-07-22,1.0787418,19.14508
2025-07-23,13.450548,16.609955
2025-07-24,3.8888495,16.204895
2025-07-25,2.605193,17.038818
2025-07-26,9.3731165,17.16626
2025-07-27,1.8075681,18.851837
2025-07-28,10.139994,20.099396
2025-07-29,3.959642,18.079102
2025-07-30,21.26573,15.724823
2025-07-31,9.964714,13.832947
2025-08-01,2.6600378,14.3211975
2025-08-02,1.0330119,16.643097
2025-08-03,0.016921997,18.942627
2025-08-04,3.18723,15.52594
2025-08-05,0.61166,17.900269
2025-08-06,2.7960794,12.697998
2025-08-07,0.41263008,14.273315
2025-08-08,0.688337,13.331238
2025-08-09,0.120119214,15.131165
2025-08-10,5.763286,14.676056
2025-08-11,0.18131971,13.322998
2025-08-12,0.14860296,13.593109
2025-08-13,0.04117441,13.871277
2025-08-14,0.0,13.983948
2025-08-15,0.0,17.356995
2025-08-16,11.283259,13.288025
2025-08-17,0.9458948,12.089081
2025-08-18,0.06872931,14.294922
2025-08-19,0.0,14.790253
2025-08-20,4.579827,10.427826
2025-08-21,0.041978836,12.862427
2025-08-22,0.018819809,11.52652
2025-08-23,0.99002576,9.995941
2025-08-24,5.3323736,11.461121
2025-08-25,8.272028,10.325684
2025-08-26,5.100361,8.442627
2025-08-27,0.047739387,10.601898
2025-08-28,0.34764314,18.43863
2025-08-29,0.00356102,21.046143
2025-08-30,0.0,17.429718
2025-08-31,4.431059,15.722351
2025-09-01,0.015999496,14.326447
2025-09-02,0.0,17.351807
2025-09-03,2.1560755,17.816711
2025-09-04,0.55693436,16.764801
2025-09-05,0.014165878,18.952637
2025-09-06,0.2896309,18.073822
2025-09-07,0.4658497,16.62741
2025-09-08,0.0,16.300232
2025-09-09,0.01428318,15.245758
2025-09-10,0.21115494,18.762207
2025-09-11,5.9657593,14.428772
2025-09-12,17.322365,15.511353
2025-09-13,0.3967655,15.463196
2025-09-14,0.031764984,16.805817
2025-09-15,4.284215,14.292023
2025-09-16,3.2218688,12.673279
2025-09-17,3.786146,10.979553
2025-09-18,2.631101,15.265076
2025-09-19,0.9808527,12.171417
2025-09-20,0.19292843,17.297394
2025-09-21,0.0,18.964691
2025-09-22,0.03883497,13.9453125
2025-09-23,2.8258007,7.376953
2025-09-24,0.013777375,5.591858
2025-09-25,0.0053426623,5.01355
2025-09-26,0.0,6.127777
2025-09-27,0.011073738,10.19339
2025-09-28,0.38973427,7.849304
2025-09-29,0.081336975,8.568665
2025-09-30,0.45789385,5.8288574
2025-10-01,0.0,4.3709717
2025-10-01,0.0,4.3709717
2025-10-02,0.10448438,3.3452454
2025-10-03,0.004185021,4.5985107
2025-10-04,0.0,8.617371
2025-10-05,2.7399025,9.051239
2025-10-06,0.13994354,6.3529663
2025-10-07,0.16190481,6.0565186
2025-10-08,0.0,5.133972
2025-10-09,0.009527683,8.040039
2025-10-10,8.217968,5.5809326
2025-10-11,0.36700436,6.6759644
2025-10-12,3.3436253,6.3148804
2025-10-13,1.8612267,5.96875
2025-10-14,0.4643588,5.060608
2025-10-15,0.15914844,7.208435
2025-10-16,1.6397175,9.21109
2025-10-17,5.3863997,7.1201477
2025-10-18,7.94886,2.8619385
2025-10-19,0.0,-0.7663574
2025-10-20,0.0,0.6282654
2025-10-21,0.0,2.5735474
2025-10-22,1.2362671,7.9674683
2025-10-23,3.3276014,10.641998
2025-10-24,2.6758091,12.781616
2025-10-25,19.269539,4.8447266
2025-10-26,2.1029544,6.828827
2025-10-27,3.7207541,5.7013855
2025-10-28,2.7212172,6.7381287
2025-10-29,2.484933,5.711853
2025-10-30,2.5469449,8.325714
2025-10-31,5.83678,8.784973
2025-11-01,0.024434209,5.476227
2025-11-02,2.1269255,8.368591
2025-11-03,7.1093607,7.7419434
2025-11-04,0.24931312,5.4852295
2025-11-05,0.0,6.619171
2025-11-06,0.031351566,6.430786
2025-11-07,0.0,5.1100464
2025-11-08,0.0076293945,6.847748
2025-11-09,0.33430085,5.037689
2025-11-10,1.4794409,5.9445496
2025-11-11,2.952607,6.2895203
2025-11-12,0.34547102,5.1511536
2025-11-13,0.0008904934,9.032471
2025-11-14,6.1043043,5.261688
2025-11-15,1.9359899,-1.992981
2025-11-16,12.219684,3.1681213
2025-11-17,2.8098893,1.444458
2025-11-18,0.7036169,2.044098
2025-11-19,0.7699992,-1.5290527
2025-11-20,0.6549175,2.5474548
2025-11-21,0.015258789,1.9581604
2025-11-22,0.030517578,-3.0441895
2025-11-23,1.3851423,-0.7114868
2025-11-24,0.6734628,0.040039062
2025-11-25,0.544755,-0.22064209
2025-11-26,15.607637,1.7382812
2025-11-27,1.2272755,-0.56573486
2025-11-28,0.0058488846,-2.0463867
2025-11-29,0.06854726,1.2479553
2025-11-30,0.36409116,3.14505
2025-12-01,0.62100375,1.5867615
2025-12-01,0.62100375,1.5867615
2025-12-02,0.1338298,2.0810242
2025-12-03,0.1730719,3.2454834
2025-12-04,0.4030036,4.692627
2025-12-05,0.0580523,5.7326355
2025-12-06,0.096507415,1.2342224
2025-12-07,2.2230663,1.5760803
2025-12-08,0.3442411,5.38974
2025-12-09,4.951551,6.734375
2025-12-10,2.24849,9.071075
2025-12-11,3.4836543,7.3974304
2025-12-12,2.2425237,-1.256134
2025-12-13,2.6693504,-0.4711609
2025-12-14,4.380624,3.454193
2025-12-15,1.2699997,2.2844849
2025-12-16,0.015258789,0.30249023
2025-12-17,0.0,-0.632782
2025-12-18,0.09081203,0.3804016
2025-12-19,0.052677155,1.7881165
2025-12-20,1.4060919,2.4994812
2025-12-21,0.19230512,3.8375854
2025-12-22,0.45234436,1.361145
2025-12-23,0.03871751,-4.3332214
2025-12-24,0.055927336,-2.611908
2025-12-25,0.013595343,1.5911255
2025-12-26,0.29694736,1.9932861
2025-12-27,1.7378664,2.4221497
2025-12-28,3.141548,1.3229675
2025-12-29,1.5371387,-3.8570557
2025-12-30,1.4043236,-3.3094482
2025-12-31,0.8354881,-12.473267
2026-01-01,6.4486394,0.16271973
2026-01-02,5.4646487,-0.26467896
2026-01-03,0.8505211,-5.2698975
2026-01-04,1.6779681,-5.0310974
2026-01-05,0.3982787,-4.6029053
2026-01-06,2.1458638,-4.0874023
2026-01-07,0.05150758,-7.8300476
2026-01-08,0.43418345,-9.708862
2026-01-09,10.4445095,-8.496521
2026-01-10,1.2673702,-10.988678
2026-01-11,0.6288409,-12.236359
2026-01-12,0.30013263,-13.3229065
2026-01-13,0.34631407,-17.573181
2026-01-14,0.10072823,-12.671417
2026-01-15,0.09814191,-13.167084
2026-01-16,0.020718887,-14.000977
2026-01-17,0.005965933,-13.868439
2026-01-18,0.111113995,-12.3081665
2026-01-19,0.07525374,-16.875732
2026-01-20,0.023628876,-13.589172
2026-01-21,0.021107286,-14.315521
2026-01-22,0.23645845,-7.972809
2026-01-23,0.32846424,-8.025757
2026-01-24,0.10533014,-16.04654
2026-01-25,0.18660259,-10.275085
2026-01-26,2.3721569,1.3659668
2026-01-27,6.998843,0.1793518
2026-01-28,4.8606176,-7.077301
2026-01-29,0.47379923,-10.806793
2026-01-30,0.07169196,-17.373138
2026-01-31,0.0,-21.148605
2026-02-01,0.024551645,-25.834854
2026-02-02,0.005848497,-18.024338
2026-02-03,0.0,-17.113373
2026-02-04,0.1359247,-12.680206
2026-02-05,0.69337153,-4.578125
2026-02-06,0.7619109,-3.5752563
2026-02-07,0.9801614,-4.3630676
2026-02-08,0.19664802,-11.270905
2026-02-09,0.076293945,-13.795807
2026-02-10,0.34687263,-5.014923
2026-02-11,3.2589676,1.6737366
2026-02-12,3.9454834,1.0948486
2026-02-13,4.450572,1.2845154
2026-02-14,0.5768471,-12.028778
2026-02-15,0.0,-18.201157
2026-02-16,0.0,-16.792526
2026-02-17,0.007746935,-12.864868
2026-02-18,0.97043544,-9.060089
2026-02-19,1.0131758,-7.4489746
2026-02-20,0.15347001,-9.240906
2026-02-21,0.7733662,-0.6789856
2026-02-22,1.0101153,-3.3492126
2026-02-23,2.5052388,1.6976013
2026-02-24,2.09817,-1.523346
2026-02-25,0.6693424,-10.195618
2026-02-26,0.011931896,-2.066864
2026-02-27,0.0068886876,2.2041626
2026-02-28,0.0,2.4909363
2026-03-01,0.010183334,1.320221
2026-03-02,0.07765794,-2.1306458
2026-03-03,0.064564586,2.3409424
