,time,absorbing_aerosol_index,cloud_fraction,cloud_top_pressure,cloud_top_height,cloud_base_pressure,cloud_base_height,cloud_optical_depth,NO2_column_number_density,tropospheric_NO2_column_number_density,stratospheric_NO2_column_number_density,NO2_slant_column_number_density,tropopause_pressure,O3_column_number_density,O3_effective_temperature,CO_column_number_density,H2O_column_number_density
148,2018-11-23,-0.2089043,0.92169136,91705.44,741.8771,99144.89,172.28177,20.067333,5.08164e-05,,1.9365161e-05,0.00015040033,14423.806,0.12974972,217.73889,0.030312896,229.52408
149,2018-11-24,-0.90846604,0.8513347,52665.258,5048.254,59905.18,4087.793,16.64014,5.1472016e-05,,2.427537e-05,0.00016690334,19240.91,0.14413173,220.09125,,
150,2018-11-25,-1.2122371,0.912222,70432.055,2763.5654,79657.64,1818.4143,14.64967,5.9838156e-05,,2.5316052e-05,0.00017928798,19231.049,0.14988714,220.85526,,
151,2018-11-26,-1.1975504,0.63439524,82614.26,1455.771,93041.26,528.6555,37.163418,4.2148953e-05,,2.4397174e-05,0.00017238721,22092.562,0.15535311,220.7177,0.031425554,328.04486
152,2018-11-27,-0.33861446,0.4413579,83043.734,1407.2345,93750.11,470.77545,18.05065,5.124132e-05,2.4398043e-05,2.4631805e-05,0.00019842609,22098.133,0.15802264,219.5025,0.031411868,234.15866
153,2018-11-28,-0.20098254,0.9296515,90453.5,863.85345,97786.484,281.9677,23.173534,4.6856054e-05,,2.3169705e-05,0.0001719916,22156.7,0.13911206,217.8634,0.03335918,113.647606
154,2018-11-29,-0.073964804,0.39947027,78202.17,2074.354,87495.58,1198.9839,4.014972,7.16691e-05,3.958496e-05,1.933717e-05,0.00016768259,16711.787,0.15078637,216.12329,0.035658598,156.16496
155,2018-11-30,-0.77569973,0.3003374,85607.31,1346.895,95344.95,498.28662,5.0630894,6.112149e-05,3.948743e-05,1.6288923e-05,0.00015242313,16705.5,0.13222253,212.62445,0.03441927,108.80696
156,2018-12-01,-1.1115385,0.7957582,42650.473,6583.5933,48901.14,5620.364,20.085596,0.000112578215,,1.824533e-05,0.00014421303,19248.5,,,,
157,2018-12-02,-1.3540661,0.93344396,66890.7,3096.2346,75917.93,2123.6,31.942238,9.119838e-05,,1.8340586e-05,0.00014870739,22085.232,0.12465377,210.35452,0.033010736,416.98584
158,2018-12-03,-0.29818404,0.99154544,69071.734,2842.5117,78336.06,1856.8346,26.066778,0.00018963279,,1.46055845e-05,0.00020945308,16670.664,0.12352592,212.96793,0.03317816,1249.783
159,2018-12-04,-0.13116662,0.91635996,67429.58,3039.4717,76463.14,2060.062,18.628185,0.00015471512,,1.7516064e-05,0.00021865711,19212.836,0.13471714,211.9999,0.03525109,628.18866
160,2018-12-05,-0.26229697,0.98531073,82370.25,1488.097,92395.24,622.9822,2.685004,5.583367e-05,,1.5267622e-05,0.00013063592,22101.766,0.14356774,212.05496,0.03302043,511.3403
161,2018-12-06,-0.796161,0.60326177,58875.91,5090.029,65792.445,4245.5586,11.227314,2.8124565e-05,,1.613288e-05,0.00011668107,19254.578,0.1257309,210.26399,,
162,2018-12-07,-0.49729884,0.99143255,57775.18,4385.1255,65516.684,3434.4817,13.704581,0.00019744101,,1.2415298e-05,0.00015173227,16676.986,0.11745491,210.37836,,
163,2018-12-08,-0.8263135,0.92344385,41342.926,6701.9604,47469.562,5710.622,18.627584,0.00049944804,,1.1493234e-05,0.00015528707,19197.957,0.11211746,210.16196,,
164,2018-12-09,-0.26747006,0.9770162,89135.55,760.5598,98281.98,175.32896,7.5193024,7.5338525e-05,,1.7710041e-05,0.00020793121,22021.777,0.14391991,214.9344,0.0325399,618.0329
165,2018-12-10,-0.047566652,0.7117184,65319.71,3125.2056,74177.805,2159.8582,18.388042,9.254509e-05,,2.2428649e-05,0.00018726279,24089.922,0.15448427,218.9213,0.030658849,555.54504
166,2018-12-11,-0.9882852,0.8285074,62558.824,3548.908,71105.12,2596.9246,18.733318,9.482173e-05,,2.645049e-05,0.0002028988,24160.588,0.15697409,221.13875,0.031804245,301.02023
167,2018-12-12,-1.6894647,0.8456738,70615.24,2692.57,80047.68,1739.875,19.596384,8.43835e-05,,2.1852054e-05,0.00017727677,22114.38,,,0.03530363,464.19012
168,2018-12-13,-1.1384708,0.93736,77590.41,2003.5964,87766.58,1049.7013,34.06976,7.252598e-05,,2.0697418e-05,0.00016862091,22123.303,0.160761,217.75642,0.03582072,421.0486
169,2018-12-14,-0.49111703,0.9982255,72863.18,2516.588,82534.08,1561.4774,27.558508,0.00017808734,,2.10412e-05,0.00021020061,22140.754,0.14430791,216.3402,0.03574387,325.58023
170,2018-12-15,-0.3508415,0.85985506,75690.84,2266.2168,85660.56,1313.354,15.722666,9.8929246e-05,,1.9003764e-05,0.00016658449,22159.852,0.14441267,214.682,0.035456225,364.35266
171,2018-12-16,-0.5109468,0.8606096,48293.86,5666.9385,55228.695,4703.845,9.86644,0.0002215032,,2.0260853e-05,0.00019509217,19263.559,0.13820074,215.24283,,
172,2018-12-17,-1.1870303,0.9359796,53704.832,4900.209,61256.18,3928.9487,11.170862,0.00023429966,,1.8564078e-05,0.00018652389,19255.514,0.1300938,215.56523,,
173,2018-12-18,-0.8157528,0.92281485,69447.6,2869.6953,78754.99,1912.2766,24.726267,8.515892e-05,,1.566303e-05,0.00017868303,22146.332,0.14294878,209.45105,0.033714037,331.88605
174,2018-12-19,-0.656263,0.99654686,86280.945,1232.719,97168.56,325.86032,26.01536,4.615168e-05,,1.1084747e-05,0.00012940526,16702.773,0.117531076,207.32573,0.035717994,313.2714
175,2018-12-20,-0.47317672,0.9995994,53706.664,4813.912,61277.53,3842.2473,10.546605,0.00011802034,,1.1721768e-05,0.00014161375,14421.984,0.1244854,208.08687,,
176,2018-12-21,-0.28174248,0.83950347,60864.04,3942.0225,68324.64,3059.335,11.049422,0.00016054041,,1.4715366e-05,0.00017100378,19236.172,0.1331472,209.01752,,
177,2018-12-22,-0.74204135,0.92624557,69823.36,3058.5315,76205.734,2393.38,11.714428,0.00012709462,,1.2859733e-05,0.00013958506,19201.586,0.12586683,208.2858,,
178,2018-12-23,-1.4787879,0.844617,64161.496,3335.397,72869.8,2386.0476,21.214285,5.5558896e-05,,1.6979473e-05,0.00014177618,19223.566,0.13095234,210.8825,0.03346024,279.08194
179,2018-12-24,-0.81844664,0.91719,73403.17,2283.5188,83135.766,1340.3624,31.782862,0.00018206838,,1.9484296e-05,0.0002131645,22071.28,0.14410794,212.73093,0.033927202,362.9139
180,2018-12-25,-0.011027664,1.0,70299.46,2696.5183,79693.67,1748.009,29.06348,-1.1979739e-05,,2.0840871e-05,0.00011358741,19237.893,0.12501207,216.1255,,
181,2018-12-26,-0.22957751,0.8673037,80893.14,1622.1559,90365.31,819.82526,13.013511,8.202413e-06,,2.1472319e-05,0.00011558223,16675.566,0.13215452,217.10623,0.033755146,457.906
182,2018-12-27,-0.39667603,0.91903555,72881.21,2591.5146,80601.56,1790.131,11.698713,-3.4283843e-05,,2.2358308e-05,0.000109140485,19231.816,0.13169329,218.16724,0.034847967,470.82324
183,2018-12-28,-1.5083209,0.7860695,77570.16,1922.532,87743.3,952.6136,25.54047,1.8818439e-05,,2.1728543e-05,0.00011834432,22077.184,,,0.031673104,636.4895
184,2018-12-29,-0.56324404,0.7132276,86616.484,1133.477,97449.44,235.28462,20.156599,4.222811e-05,,1.9502575e-05,0.00013882456,22110.846,0.15216312,216.38492,0.033304982,515.7147
185,2018-12-30,-0.84491116,0.9424669,67959.06,2995.7124,77104.25,2026.437,16.323812,9.589832e-05,,2.0442061e-05,0.00014849132,22092.209,0.1541273,218.57358,0.034970753,565.8096
186,2018-12-31,-0.41829354,0.86923486,93129.695,587.94794,98872.61,180.73694,12.11941,3.9127117e-05,,1.7906541e-05,0.00016395576,22116.838,0.14464474,217.28543,0.03497153,447.17474
187,2019-01-01,-1.6219523,0.95652443,36163.02,7722.158,41577.195,6766.0464,22.183834,0.00020446505,,1.588721e-05,0.00013635981,19206.41,0.14927529,217.07326,,
188,2019-01-02,-0.86858135,0.89836854,51968.88,4844.283,59322.297,3900.7183,15.950527,8.05509e-05,,1.4813727e-05,0.000109150744,24093.598,,,0.029247968,367.5035
189,2019-01-03,-0.91073185,0.8398705,62574.273,3464.8916,71130.07,2528.4973,13.236959,5.372755e-05,,1.1131845e-05,9.63293e-05,24177.914,0.12735556,213.065,0.03344544,445.3224
190,2019-01-04,-0.591419,0.9068558,58196.043,4108.6416,66165.13,3172.9226,5.794475,5.6775934e-05,,1.2674796e-05,9.468665e-05,19240.34,0.1375993,211.0542,0.035515353,374.9031
191,2019-01-05,-0.4774427,0.99351513,86379.99,1110.0758,93015.74,581.76196,8.911312,2.4569581e-05,,1.3186736e-05,9.6973235e-05,22041.156,0.16000122,213.26562,0.034414954,452.32947
192,2019-01-06,-0.430491,0.89892626,84119.97,1328.2909,93327.305,592.3867,5.8857408,3.25342e-05,,1.4296525e-05,9.819484e-05,19250.125,0.15703772,213.71973,0.036172185,211.045
193,2019-01-07,-0.16820884,0.7871021,66932.44,3354.1724,74854.3,2493.8262,5.0213146,5.2183077e-05,,1.7530492e-05,0.00011727697,14422.836,0.13464946,215.67488,0.039157644,359.9795
194,2019-01-08,-0.89475745,0.6289749,39504.594,7033.327,45395.383,6069.5073,9.498542,0.00023276634,,2.367178e-05,0.00017430104,16672.379,,,0.032928832,446.24152
195,2019-01-09,-0.6391244,0.758245,90493.65,743.6671,96934.22,279.56198,2.9734762,2.8672574e-05,1.1608849e-05,2.6770631e-05,0.00015963404,18104.07,0.14298189,222.23273,0.03441604,255.06937
196,2019-01-10,-0.2724232,0.8766197,85616.02,1228.9385,92920.82,665.2044,4.76044,3.961847e-05,,3.0885472e-05,0.00018039644,19222.299,0.16728482,221.6181,0.036195442,284.37598
197,2019-01-11,-0.06374963,0.7801709,63872.85,4036.969,70195.73,3297.0151,6.4166107,6.752614e-05,,2.7027627e-05,0.00015864219,14415.057,0.14764899,222.60614,,
198,2019-01-12,-0.35233608,0.87172365,85023.25,1175.47,91987.09,668.8383,7.0409575,2.3533732e-05,-1.3017791e-06,2.6270238e-05,0.00014282158,19202.031,0.18290159,221.19026,0.03326521,367.45306
199,2019-01-13,-1.1110705,0.8976439,74226.07,2170.1343,83954.41,1222.5658,17.564255,4.7476777e-05,1.7226552e-05,2.4389072e-05,0.00017410883,22004.43,0.16417703,222.36134,0.03189808,554.9895
200,2019-01-14,-0.7286757,0.9194313,49808.01,4993.854,56923.887,4041.2336,20.960209,3.2380136e-05,,2.6794167e-05,0.00016169755,23983.969,0.16215742,221.68034,0.030071044,363.13315
201,2019-01-15,-0.44272748,0.8299016,86945.7,968.7826,94031.96,503.28915,6.805192,3.917164e-05,,2.5330854e-05,0.00017122453,27428.309,0.18782715,222.78357,0.030229028,248.03833
202,2019-01-16,-0.69093776,0.6972487,92479.445,475.3947,98801.42,189.39972,4.523768,4.9235707e-05,2.7396796e-05,2.2954695e-05,0.00019432663,20599.152,0.16182971,221.02704,0.03502902,338.76385
203,2019-01-17,-0.4357399,0.9602127,40231.125,6717.842,46229.54,5752.085,10.04478,0.0002864992,,1.9443178e-05,0.00015204345,16657.602,0.14686668,220.64351,,
204,2019-01-18,-1.4028008,0.71030587,52274.844,4856.515,59654.062,3912.4148,11.577217,0.00012109645,,2.2418642e-05,0.00020801483,22037.467,,,0.030958055,313.95477
205,2019-01-19,-0.637674,0.8618331,70992.23,2571.3997,80462.52,1639.4048,15.945046,5.659913e-05,,2.4036068e-05,0.00017620758,23140.705,0.16341417,219.35205,0.035132617,204.15063
206,2019-01-20,-0.9691964,0.91956604,61631.402,3612.6885,70086.49,2677.4077,9.767536,0.000121486955,,2.4952198e-05,0.00018304549,22085.906,0.17907843,220.71545,0.034350507,193.79811
207,2019-01-21,-0.49910414,0.851284,76660.125,2018.2809,86731.59,1087.9849,3.8689282,3.6554615e-05,,2.482298e-05,0.00013988107,19237.836,0.18685436,220.85265,0.03732057,177.44608
208,2019-01-22,-0.30596143,0.91769445,84313.15,1341.6085,92239.984,698.09204,9.628966,4.982773e-05,,2.5889505e-05,0.00015882752,22102.182,0.17347962,220.4957,0.03661626,258.3951
209,2019-01-23,-0.4233856,0.70752114,92145.83,659.84955,96274.516,396.54858,4.613742,4.0934603e-05,1.11724285e-05,2.5711417e-05,0.00018055909,22092.486,0.17921582,221.05035,0.037292738,307.90958
210,2019-01-24,-1.3177071,0.3884328,85162.81,1309.4799,91479.16,787.33,3.8991325,5.8917118e-05,3.1454547e-05,2.7462573e-05,0.00021324234,19241.44,0.18798597,220.42392,0.038013622,338.46985
211,2019-01-25,-0.4788078,0.9113287,38475.484,7063.697,44258.793,6117.581,22.624716,7.019191e-05,,2.9328581e-05,0.00016791443,19242.613,0.18329647,220.93153,,
212,2019-01-26,-0.36887512,0.7923918,70575.086,2818.5557,78360.5,2063.6428,5.6000986,4.5677538e-05,,2.6939138e-05,0.00015390012,22055.156,0.18560842,221.6922,0.035514254,300.58163
213,2019-01-27,0.26807824,0.855296,78514.05,1959.1097,85942.92,1368.4695,5.754116,7.700721e-05,1.887201e-05,2.3844645e-05,0.00018652817,19211.27,0.16719453,220.82925,0.034800585,221.47537
214,2019-01-28,-0.61823094,0.7745525,67473.75,3089.569,75516.25,2227.5808,5.4499664,7.067887e-05,,2.538352e-05,0.00015831781,22041.516,0.16205731,219.99495,0.034342702,468.94025
215,2019-01-29,-1.4618013,0.77827257,66735.02,3012.0095,75744.4,2044.1598,13.318817,0.00011335565,,2.6475362e-05,0.00023612719,22036.281,0.17677599,219.29585,0.034332033,491.07175
216,2019-01-30,-0.39275113,0.6438206,69304.67,2836.144,78260.94,1932.2306,7.103978,0.00014442956,4.6912e-05,2.6091213e-05,0.00025073963,22067.832,0.16955653,218.82117,0.035931088,286.87244
217,2019-01-31,-0.80332816,0.71774477,72191.64,2701.0798,78648.81,2005.4785,6.780387,7.2048555e-05,1.894037e-05,2.4081673e-05,0.00016709566,20637.982,0.15412346,219.28493,0.03505081,426.4231
218,2019-02-01,-0.18172958,0.80111337,69031.36,2846.6628,78284.28,1876.6367,8.311623,0.00012586612,,2.5815976e-05,0.00018779488,22068.14,0.16496141,219.7461,0.035364546,561.64655
219,2019-02-02,-0.44851178,0.8651552,45793.336,5923.0166,52447.805,4948.093,9.63202,0.00010544365,,2.0266827e-05,0.00014862741,16675.104,0.13836676,217.9273,0.03496801,796.1403
220,2019-02-03,-0.14680435,0.6164697,57284.02,4440.398,65227.633,3453.497,10.755474,0.00011363542,,2.085334e-05,0.00018010232,16677.557,0.14096315,216.40045,0.03331171,1105.5695
221,2019-02-04,-0.322659,0.73762393,52965.207,4930.4297,60444.29,3949.2776,18.030926,9.86467e-05,,2.535405e-05,0.00020068872,19236.605,0.16282023,216.7539,0.036114976,715.91614
222,2019-02-05,-0.009246204,0.7195129,72331.73,2765.4702,80547.78,1932.0251,11.884818,5.1023024e-05,,2.546783e-05,0.0001482938,19262.07,0.16517437,217.57077,0.037062794,125.59741
223,2019-02-06,-0.69146687,0.8079314,77697.8,1979.4028,87880.89,1032.3314,9.081371,6.639883e-05,,2.6061658e-05,0.00016278523,20679.95,0.17040399,218.73085,0.03484097,438.14645
224,2019-02-07,-0.5097358,0.56742954,61831.742,4240.2393,68647.81,3414.7305,6.890994,0.00012046071,,2.4708841e-05,0.00014800695,16687.57,0.13421442,219.20515,0.034020543,767.75916
225,2019-02-08,-0.23228878,0.73492444,58118.188,4371.3433,65898.555,3432.1692,5.720828,0.00017906092,,2.710626e-05,0.00018553331,16683.25,0.14269432,220.63174,0.03362764,556.0344
226,2019-02-09,-0.8131431,0.33536392,22859.365,10548.835,26629.98,9601.989,9.753179,0.00023599874,,2.5461977e-05,0.00017971841,14415.494,,,,
227,2019-02-10,-0.578261,0.40986934,54418.75,4567.684,62068.38,3610.4258,5.4616647,0.00010230545,,2.5429066e-05,0.0001793992,19217.715,0.19754785,218.42644,0.03496614,642.82025
228,2019-02-11,-0.556664,0.70526516,38632.21,7010.088,44437.89,6045.2812,13.781952,0.00024404009,,2.598441e-05,0.00015773924,19192.172,0.18942237,219.1669,,
229,2019-02-12,-0.5726315,0.5825455,62986.58,3587.1768,70985.016,2703.976,5.8820257,9.4566705e-05,,2.6882492e-05,0.00015406022,22064.297,0.19967051,219.19342,0.034909397,381.00732
230,2019-02-13,-0.37650955,0.7895142,56834.344,4377.9277,64736.22,3418.947,9.986307,7.348898e-05,,2.2705235e-05,0.00013329186,17957.32,0.16746292,217.76395,0.034543976,346.62018
231,2019-02-14,-1.2732506,0.13384049,86894.16,1390.8722,94207.85,638.87683,4.127404,5.1968604e-05,2.897711e-05,2.2991499e-05,0.00016309877,16696.434,0.15885785,216.47713,0.036721263,433.07352
232,2019-02-15,-0.49980742,0.6467992,49869.22,5668.147,56967.547,4682.464,11.898772,0.00011162615,,2.150709e-05,0.00013842795,14422.594,0.15480766,214.72127,,
233,2019-02-16,-0.18557552,0.04953004,97807.2,789.2432,99096.62,232.58148,4.504409,4.392313e-05,2.1899166e-05,2.4746241e-05,0.00014397549,13053.406,0.14890584,216.19754,0.03111215,592.8004
234,2019-02-17,-0.4481947,0.5168042,89948.83,859.819,98140.67,236.26086,5.467616,5.7426732e-05,2.9868745e-05,2.430244e-05,0.00015267567,14417.958,0.15104705,217.35536,0.03793496,521.2283
235,2019-02-18,-0.60188836,0.08220254,86479.25,2322.9822,90430.0,1434.4753,3.8742948,8.007002e-05,3.831108e-05,2.4046645e-05,0.00017930703,14421.735,0.1291183,218.64467,0.036080264,395.3726
236,2019-02-19,-1.0582484,0.002780367,96669.82,3580.0544,97315.36,2596.8167,4.1234903,0.000114297596,6.9756796e-05,2.6880014e-05,0.00023341355,16678.639,0.13855141,219.5223,0.03758709,476.47577
237,2019-02-20,-0.8158308,0.5448216,75974.766,2059.9397,85975.79,1102.0082,7.923707,4.8396487e-05,,3.3071654e-05,0.00016280299,22057.803,0.18396613,219.74545,0.037311234,573.487
238,2019-02-21,-0.7811992,0.01582981,77205.34,9260.349,78597.19,8308.725,5.1515656,7.573204e-05,4.6796e-05,3.438419e-05,0.0001628574,16688.336,0.17117418,220.27547,,
239,2019-02-22,-0.9504056,4.886296e-05,99351.06,513.5415,99368.41,240.63426,4.2809434,4.2028696e-05,9.896239e-06,3.213246e-05,0.00014919709,19276.082,0.2135939,219.93973,0.037330285,170.11443
240,2019-02-23,-0.8732795,0.46129477,34315.438,8133.2563,39589.555,7157.38,5.131299,6.862015e-05,,2.4256735e-05,0.00011381048,14430.248,0.14810696,218.45618,0.037320986,636.3009
241,2019-02-24,-0.6312272,0.37329572,82325.47,5151.3594,85535.3,4485.531,5.353393,8.172813e-05,4.0445397e-05,2.441424e-05,0.00012576459,14424.643,0.13328059,217.8241,0.035091765,965.9772
242,2019-02-25,-1.3728863,0.083876945,83666.25,2569.8997,89294.45,1653.4844,3.4112244,5.307145e-05,3.3712906e-05,2.5331974e-05,0.00013417969,16692.09,0.160553,217.45503,0.037287146,319.64487
243,2019-02-26,-0.83943236,0.63185346,88560.93,971.0431,96729.79,305.348,7.9682617,4.1415195e-05,1.2487356e-05,2.7212212e-05,0.00013360602,19239.746,0.1592057,219.9739,0.032968864,540.49664
244,2019-02-27,-0.6778553,0.28348777,75269.12,2931.4363,78926.17,2288.3992,3.8138516,4.3280445e-05,1.7655333e-05,2.5955196e-05,0.00012056086,14418.025,0.13265076,217.9078,0.033719134,690.775
245,2019-02-28,-0.4581297,0.30378065,83725.21,2133.4634,88933.16,1230.9841,3.2442904,5.8886057e-05,3.2530643e-05,3.1163574e-05,0.00015003012,22009.84,0.18331906,220.17194,0.032984287,519.60297
246,2019-03-01,0.26154077,0.79648846,82574.82,1336.3346,93266.46,392.7805,7.0997562,3.3925768e-05,,3.357446e-05,0.00013490045,22047.344,0.1819452,220.8723,0.034014482,139.93835
247,2019-03-02,-1.2067711,0.0017051615,98442.4,1543.0083,98905.54,772.9423,4.822875,5.454427e-05,1.8679342e-05,3.5634283e-05,0.00014157001,19228.545,0.20132487,220.3393,0.03724051,274.78748
248,2019-03-03,-0.6607485,0.4775089,51380.246,5039.0234,58671.92,4073.7097,23.47977,7.875118e-05,,3.134227e-05,0.00013595086,19208.734,0.15286145,220.64609,0.03721711,450.3045
249,2019-03-04,-0.47409672,0.92627406,73592.05,2342.5322,83192.27,1414.0022,54.061504,0.00011792607,,2.8240267e-05,0.00015923115,16657.508,0.16250646,220.70392,0.036460496,925.84314
250,2019-03-05,-0.5990268,0.9482025,79203.41,1597.4683,89547.99,625.36475,38.306908,7.264152e-05,,3.6806465e-05,0.00016883711,24042.25,0.18262684,222.18417,0.034705415,474.8288
251,2019-03-06,-0.93911153,0.009841387,95648.47,1126.2758,98555.68,486.43512,4.2827005,8.3734005e-05,5.294713e-05,3.0786883e-05,0.00017324921,22086.926,0.18599,220.1884,0.037748963,207.0574
252,2019-03-07,-1.4960315,0.7028244,43530.258,6348.479,49907.94,5376.377,29.306793,5.909176e-05,,3.1915217e-05,0.000109898945,16672.756,0.17033444,218.05103,,
253,2019-03-08,-0.83504647,0.30430835,69475.94,2777.637,78743.805,1817.2804,8.870037,6.696823e-05,2.7846088e-05,3.962937e-05,0.0001817446,22037.09,0.16660818,219.45563,0.0356879,668.45624
254,2019-03-09,-0.7395122,0.24060681,69293.9,3073.0737,77727.67,2118.6611,13.225723,8.160587e-05,4.0682015e-05,3.6721678e-05,0.00017289142,22057.195,0.17824706,223.27347,0.03567076,421.39948
255,2019-03-10,-0.6034253,0.8092251,81491.67,1457.0072,91607.72,625.82086,23.180904,6.463773e-05,1.7123912e-05,3.6702426e-05,0.00016438955,24080.166,0.1853162,225.93393,0.0334317,428.44275
256,2019-03-11,-0.91460025,0.5433512,84069.03,1211.9418,92677.17,561.57336,14.173457,4.875382e-05,1.3481235e-05,4.263189e-05,0.00016022888,24099.488,0.2075189,225.55994,0.035783976,356.71796
257,2019-03-12,-0.8760179,0.59983206,80052.14,1630.3796,90446.81,707.77466,9.239693,5.1723717e-05,1.7883087e-05,4.1236584e-05,0.00017008532,22074.787,0.21011348,224.9237,0.034699976,264.7728
258,2019-03-13,-1.9553355,0.30568442,32311.084,8191.451,37340.92,7235.848,6.446051,9.878567e-05,4.5095814e-05,3.7549085e-05,0.00014108076,16675.137,0.16582492,224.50462,,
259,2019-03-14,-0.98196805,0.44252682,68347.75,2890.3208,77521.484,1932.229,7.7740774,8.063281e-05,4.207311e-05,4.792864e-05,0.00020184387,22040.21,0.21293923,222.28214,0.03654097,600.88367
260,2019-03-15,-0.74629027,0.56799763,70338.25,2647.8755,79418.17,1728.2441,12.808317,7.962268e-05,4.3112304e-05,3.6624428e-05,0.00017047016,22030.127,0.1933771,221.60457,0.037534624,452.23462
261,2019-03-16,-0.4994893,0.99328816,68073.68,2753.4287,77231.68,1789.2402,22.823814,0.00017790022,,3.493347e-05,0.00019212373,24053.438,0.19784524,222.7727,0.032343112,322.7138
262,2019-03-17,-0.48014587,0.8238871,82857.62,1376.1128,93480.17,453.72662,21.831753,6.924111e-05,,3.069633e-05,0.00015810333,14411.111,0.1503875,221.12296,0.034549102,830.3174
263,2019-03-18,-1.300281,0.868116,66699.8,3097.9297,75707.72,2114.5413,23.292664,5.9625112e-05,,4.0021812e-05,0.00013476798,19215.373,0.16138053,222.61124,0.036241718,506.64508
264,2019-03-19,-1.1417065,0.6287554,77029.17,2046.7562,86942.81,1117.8572,14.272225,5.8330763e-05,1.5301515e-05,4.2236697e-05,0.00017409062,22100.086,0.21754482,220.4458,0.0356327,551.93054
265,2019-03-20,-0.8503521,0.572962,81672.81,1636.8337,92262.69,690.72784,11.70504,5.5266522e-05,2.7175904e-05,3.124974e-05,0.000138253,19261.469,0.13660768,221.8074,0.038430028,217.9338
266,2019-03-21,-0.4878178,0.97109306,83086.09,1570.479,91369.414,822.4052,18.632145,7.231821e-05,,3.2141892e-05,0.0001374394,16695.432,0.13800919,220.47583,0.03390469,644.6019
