BrO,BrO_Error,H2O,H2O_Error,HCHO,HCHO_Error,NO2,NO2Tropo,NO2Tropo_Error,NO2_Error,O3,O3_Error,SO2,SO2_Error,lat,lon,date,km_to_Vilnius
56126717000000.0,17183512000000.0,,,,,3280358300000000.0,,,286382140000000.0,410.75153,0.8399519,0.15694678,0.25841436,54.715492,25.045202,2024-04-19,15.392044635542609
63766167000000.0,16288170000000.0,,,,,3537072300000000.0,,,231231660000000.0,423.40503,0.91977143,-1.3196148,1.491339,54.797855,25.217026,2024-04-20,12.945220728751378
40950324000000.0,14158694000000.0,,,,,3132332500000000.0,,,240070320000000.0,385.6267,0.8635973,0.039337266,0.08530341,54.67139,25.41028,2024-04-21,8.576778814753387
60303224000000.0,14466909000000.0,,,,,3089423000000000.0,,,274891200000000.0,427.0992,1.0880644,-0.2335985,1.4552706,54.85871,24.742899,2024-04-22,39.35883355668109
70785530000000.0,17555287000000.0,,,,,3428743000000000.0,,,315861220000000.0,434.9981,0.87334275,-0.14712158,0.5399082,54.72092,25.871395,2024-04-23,38.19980453159371
60056263000000.0,16764181000000.0,9.371453,20.26095,-3660556600000000.0,2715666200000000.0,3241341000000000.0,1334624200000000.0,1097785250000000.0,245064560000000.0,426.53955,0.7751561,-1.3496484,4.319716,54.602894,25.081356,2024-04-24,15.834869151000287
43443720000000.0,15506022000000.0,,,,,3513904400000000.0,,,237524190000000.0,424.96118,0.78915036,-0.5107692,4.370247,54.84489,24.831541,2024-04-25,33.67460399132358
48262380000000.0,16817199000000.0,9.801828,19.623737,,,4034748000000000.0,,,338403120000000.0,397.75436,0.7154467,-2.2112935,2.2373197,54.649406,25.022533,2024-04-26,17.062748074222203
30408165000000.0,20259240000000.0,,,,,3731816600000000.0,,,320158900000000.0,383.23743,0.9214005,-0.058731765,0.15865988,54.733593,25.50418,2024-04-27,15.315174884334107
51181527000000.0,24569547000000.0,11.216889,17.787722,2.9947518e+16,1.0053422e+16,2554744800000000.0,,,611598700000000.0,397.08975,0.86366266,-1.2111062,4.212776,54.81264,25.47028,2024-04-28,18.55107082429249
39381876000000.0,26732858000000.0,,,-65352566000000.0,54582580000000.0,3012406800000000.0,,,523262600000000.0,370.18515,0.9622096,-0.94752735,3.7475939,54.669476,25.455751,2024-04-29,11.488471315106768
52751090000000.0,19379540000000.0,,,,,2754572400000000.0,,,411500300000000.0,341.46713,1.0008289,-1.2232112,2.6350193,54.662647,25.63494,2024-04-30,23.00256604929549
44635087000000.0,20739963000000.0,8.923077,19.533981,7043914000000000.0,3945429700000000.0,3230695600000000.0,,,539270260000000.0,337.08585,0.8524568,-1.0405654,4.0167065,54.570503,25.097525,2024-05-01,17.48947170841953
69486263000000.0,26899397000000.0,11.22751,17.925571,333107800000000.0,271519510000000.0,3593039200000000.0,,,690602700000000.0,336.6071,1.1090691,-0.04404822,0.08707495,54.813133,25.079805,2024-05-02,18.99085678363907
27812545000000.0,22895490000000.0,11.553789,19.10003,9341802000000000.0,4282747300000000.0,3655078600000000.0,,,554010180000000.0,355.51294,0.94427556,-1.5029594,2.1813772,54.82869,25.035683,2024-05-03,22.196007978847362
40740980000000.0,23067034000000.0,12.636881,18.884892,-4560064500000000.0,9945265000000000.0,3788437000000000.0,,,486501100000000.0,345.86325,0.92756337,0.35046816,0.4743886,54.623116,25.030394,2024-05-04,17.548684586737544
68472017000000.0,19668903000000.0,,,,,2899453500000000.0,,,357009460000000.0,359.68835,0.92124325,-2.292735,1.3748355,54.558388,25.206331,2024-05-05,15.081927719553413
56807310000000.0,14117833000000.0,,,,,3278297000000000.0,,,254587940000000.0,382.20126,1.1769171,-1.4682604,0.9532054,54.64033,25.515486,2024-05-06,16.03452676211951
59096840000000.0,20212622000000.0,4.037228,17.163157,-1.7521592e+16,3.3391846e+16,3132146500000000.0,370750200000000.0,1144787400000000.0,366201900000000.0,443.74106,0.76768595,-2.151842,1.7047049,54.79359,25.363956,2024-05-07,13.007727756706187
22922154000000.0,27526586000000.0,5.6501384,17.229458,-4550914000000000.0,3819904000000000.0,3260682500000000.0,829966400000000.0,1976889300000000.0,756316400000000.0,364.52603,1.0131576,-0.0247016,0.100681566,54.5757,25.7597,2024-05-08,33.2892674465806
56154634000000.0,17264729000000.0,,,,,3222254000000000.0,,,297899230000000.0,380.7389,1.0519598,0.027599195,0.11128606,54.867622,24.73611,2024-05-09,40.221917267444205
47120610000000.0,16751045000000.0,17.105156,19.027,5594781700000000.0,2768835000000000.0,3248267700000000.0,262729780000000.0,1102479100000000.0,226254870000000.0,417.49573,0.6553168,-3.0386524,1.5053195,54.648815,25.056433,2024-05-10,14.978297435113035
26842160000000.0,16215797000000.0,8.263017,20.15565,,,3159854000000000.0,,,359383130000000.0,393.02866,0.61900645,-1.2520119,1.3523743,54.764145,25.207554,2024-05-11,9.729649723101296
36506960000000.0,25428940000000.0,8.617745,16.684483,1.2246868e+16,7639786400000000.0,3958911300000000.0,1950504800000000.0,2174018400000000.0,669329800000000.0,389.1912,1.0431403,-1.8212204,1.462341,54.53247,25.28309,2024-05-12,17.206575935143047
19164249000000.0,25316255000000.0,13.664548,17.295883,1.3872868e+16,6500313300000000.0,4245412500000000.0,3261220500000000.0,2539108700000000.0,700225100000000.0,401.1363,0.7737741,-0.079165444,0.77879626,54.791653,25.455421,2024-05-13,16.190641221344304
32197273000000.0,23435080000000.0,13.769237,19.5625,9506796000000000.0,5020706000000000.0,2998020000000000.0,,,513926700000000.0,384.67877,0.8138655,-0.18065286,0.5062405,54.495754,25.451353,2024-05-14,23.98900870796228
29263003000000.0,16612308000000.0,,,,,3537898800000000.0,,,277049200000000.0,376.44455,0.8580213,-0.37354138,0.5513778,54.619595,25.29133,2024-05-15,7.554469643140985
41237790000000.0,19995266000000.0,11.479465,16.599411,-1802473400000000.0,2627436300000000.0,4412047800000000.0,,,523541250000000.0,368.3812,0.7323621,-0.5723384,0.6182441,54.610107,24.992142,2024-05-16,20.389901555018753
7897432000000.0,27352630000000.0,17.489668,17.543715,1.8378068e+16,7660716300000000.0,4303703000000000.0,,,647682400000000.0,373.29874,0.9523529,-0.70424086,0.77489847,54.681847,24.956476,2024-05-17,20.785133768152072
46049826000000.0,23192593000000.0,13.024707,18.73588,-2990831600000000.0,4532493000000000.0,4231239400000000.0,,,513038170000000.0,382.2342,0.8323331,0.9708704,1.3828397,54.87513,25.094807,2024-05-18,24.026115235502516
38139477000000.0,22807461000000.0,,,1577978100000000.0,1304382100000000.0,4035862400000000.0,2491496600000000.0,1792704900000000.0,424721600000000.0,393.2312,0.8437002,1.4121251,2.3009343,54.693893,25.539274,2024-05-19,16.699353694497102
30839375000000.0,16496012000000.0,13.843295,20.687912,,,3623030000000000.0,,,290250940000000.0,401.93713,0.9838807,-0.33571646,0.5308074,54.713337,25.377815,2024-05-20,6.941977292244889
27907043000000.0,24087938000000.0,,,,,4931611400000000.0,,,383204330000000.0,385.90915,0.8821222,1.5278428,1.3716954,54.440296,25.751343,2024-05-21,40.96733945180081
26550783000000.0,22247362000000.0,,,,,4245335700000000.0,,,382410900000000.0,395.77072,0.83535975,0.13528866,0.7243733,54.49379,25.712158,2024-05-22,35.1969746231505
33339352000000.0,22943256000000.0,,,3.3295675e+16,9932740000000000.0,4636405400000000.0,3549908900000000.0,1869104000000000.0,420729020000000.0,409.54492,0.88745064,0.4622664,4.0560727,54.62089,25.090769,2024-05-23,14.21523518308782
24426907000000.0,20393203000000.0,25.04292,19.722914,2714820400000000.0,1842599800000000.0,4110304400000000.0,,,472326000000000.0,376.9305,0.75311655,-0.30644083,0.4603273,54.76879,24.815695,2024-05-24,31.14459382990342
31837160000000.0,15308523000000.0,,,,,3733600300000000.0,,,370148600000000.0,394.6217,0.7242468,0.85033727,2.0205348,54.82919,25.080042,2024-05-25,20.331974353979657
53013494000000.0,31067189000000.0,13.374554,18.775856,-1.0847697e+16,7.0339843e+16,3203388000000000.0,,,596100500000000.0,383.52905,0.8254295,-0.56371295,0.41542205,54.482464,25.332308,2024-05-26,23.01660572935358
45436560000000.0,27236483000000.0,12.858658,17.793224,-4603581600000000.0,8015544000000000.0,4435778600000000.0,,,685550100000000.0,376.60052,0.9203053,-2.5523818,0.89934236,54.805634,25.498953,2024-05-27,19.272993864761776
-6228802000000.0,21094000000000.0,,,3.3016118e+16,8980914600000000.0,2623230200000000.0,,,520958660000000.0,373.0523,0.8832421,0.61847746,6.850569,54.575127,25.443481,2024-05-28,16.322517862581265
24670183000000.0,19761897000000.0,,,,,3672207500000000.0,,,382572770000000.0,355.5615,0.8322291,0.4989561,61.90038,54.477707,25.612162,2024-05-29,31.64847600716949
38977575000000.0,21282836000000.0,,,7138038000000000.0,4642065600000000.0,3159355000000000.0,,,394606500000000.0,344.52133,0.8953458,-0.27914384,0.3347878,54.633945,25.204952,2024-05-30,7.6275320179976385
23115017000000.0,21625181000000.0,18.882538,16.8869,3262452600000000.0,2657959800000000.0,4407589700000000.0,,,487645250000000.0,364.21732,0.98974425,0.57876253,10.18519,54.79657,25.114626,2024-05-31,16.12982039346253
1906488000000.0,22830465000000.0,18.89615,18.932587,,,4002554600000000.0,,,449150370000000.0,374.84155,0.9122692,0.059135176,0.119661175,54.722935,25.037857,2024-06-01,16.037677651464953
73904170000000.0,22259640000000.0,21.310545,17.50506,-4637818400000000.0,1.0101374e+16,3888573000000000.0,,,579228150000000.0,355.79205,0.9333822,-0.04835567,0.054205045,54.776062,25.160412,2024-06-02,12.501686700566156
38914820000000.0,15458804000000.0,,,,,3724137200000000.0,,,285393900000000.0,346.4756,0.7727705,0.5706904,2.0220845,54.623024,25.303755,2024-06-03,7.301881111715982
31967980000000.0,15881623000000.0,23.486988,17.045368,,,3725544000000000.0,,,269196500000000.0,356.29657,0.6983438,-0.6124301,0.5031798,54.618057,25.573769,2024-06-04,20.420049976900504
41636220000000.0,16987796000000.0,,,6344997000000000.0,3415745300000000.0,3501211000000000.0,-810541060000000.0,1087257200000000.0,380919740000000.0,378.44092,0.7277428,-0.7938618,0.55418897,54.681393,25.365044,2024-06-05,5.523757345273995
63285280000000.0,18890227000000.0,,,,,3346370400000000.0,,,380740970000000.0,338.01602,0.98369026,-0.1596936,0.14955895,54.713577,25.933256,2024-06-06,42.09587814279949
44930886000000.0,16947910000000.0,,,,,3480521200000000.0,,,325369100000000.0,361.73856,0.93190825,-0.37173897,0.29570478,54.9188,24.855375,2024-06-07,37.45395452130589
20912194000000.0,19003720000000.0,12.919238,20.195433,2.6514272e+16,9469549000000000.0,4053744800000000.0,1474578400000000.0,1468939600000000.0,382733630000000.0,398.82382,0.82388145,0.8975518,31.283794,54.610043,25.14768,2024-06-08,12.072674814638233
38904490000000.0,13121548000000.0,,,,,3417069800000000.0,,,235739350000000.0,366.71286,1.7178392,-0.22877505,0.23530264,54.636753,25.284908,2024-06-09,5.6194419489439325
34233892000000.0,18040272000000.0,,,,,3438587000000000.0,,,355249160000000.0,352.88126,0.95153517,-0.14478695,0.14914158,54.66844,25.492659,2024-06-10,13.84912426558328
26860086000000.0,23919916000000.0,13.729328,16.928947,,,3877109700000000.0,,,495834700000000.0,336.63303,0.9942365,0.10459335,0.22428153,54.516136,25.422504,2024-06-11,21.128645151103633
34903763000000.0,20425575000000.0,11.248631,16.780315,,,3876775700000000.0,,,388444060000000.0,342.54083,0.81817394,1.0836306,1.63153,54.491177,25.57284,2024-06-12,28.841249039308924
27042140000000.0,15001785000000.0,6.0867877,19.918976,,,3948217700000000.0,,,300036820000000.0,343.2654,0.8265569,0.1155919,0.24268104,54.546066,25.348822,2024-06-13,16.312253296675372
46031908000000.0,16826433000000.0,,,,,3644595200000000.0,,,295605550000000.0,351.25854,0.8069785,-0.016747447,0.025404636,54.79335,25.281233,2024-06-14,11.80375165760182
70512080000000.0,24292199000000.0,14.754575,16.276228,-3.2426269e+16,4.9669656e+16,3081568000000000.0,,,512153200000000.0,347.513,0.93879193,-0.4952987,0.42619166,54.806023,25.179321,2024-06-15,14.699498410107703
36354850000000.0,20955437000000.0,12.457676,17.001314,,,4025911500000000.0,,,435452470000000.0,317.0076,1.0563265,1.3144712,1.4687448,54.594658,25.089636,2024-06-16,15.983376928725013
30674850000000.0,21031874000000.0,18.602818,19.416704,,,4242629400000000.0,,,371989160000000.0,332.67685,1.0124272,-0.09356135,0.12617065,54.512386,25.227058,2024-06-17,19.731963396845384
38344352000000.0,17245286000000.0,17.554646,18.687735,-3131075700000000.0,3117083300000000.0,3988939300000000.0,,,299976760000000.0,341.98236,0.81597424,-0.5436167,0.48507756,54.655373,25.479893,2024-06-18,13.350090093836453
15496926000000.0,19358827000000.0,,,,,3837110000000000.0,,,385328830000000.0,348.51932,1.2464876,-0.7607365,0.517783,54.94067,24.95303,2024-06-19,35.10665210813025
32575748000000.0,20491220000000.0,12.617381,17.199602,,,3786753700000000.0,,,409074200000000.0,348.21445,0.963195,0.39279005,3.0756524,54.917515,24.811272,2024-06-20,39.46162614366993
8891015000000.0,25071517000000.0,,,4.82588e+16,1.3397194e+16,3502456200000000.0,-118329790000000.0,1768334300000000.0,621270200000000.0,335.92648,1.0876878,0.59424067,6.413661,54.809353,25.294996,2024-06-21,13.618221867334976
39612110000000.0,15817915000000.0,,,,,3715718700000000.0,,,303795320000000.0,316.69907,1.7051835,0.13234708,0.2966623,54.609016,24.841616,2024-06-22,29.495274163120033
47676280000000.0,13410935000000.0,,,,,4127657700000000.0,,,259007130000000.0,328.32388,0.8171619,0.19183545,0.5849601,54.668747,25.092163,2024-06-23,12.230051354913197
45734875000000.0,18555607000000.0,,,,,3138208300000000.0,,,332641560000000.0,320.69055,0.8886813,0.6993866,1.1137502,54.68428,25.514246,2024-06-24,15.07950082234643
54428787000000.0,24973748000000.0,19.581757,17.62159,-2.0899055e+16,6.1199616e+16,4216376600000000.0,,,544922230000000.0,315.93655,1.0053794,1.4785014,2.209119,54.6723,25.42414,2024-06-25,9.4322503872927
72374520000000.0,25358387000000.0,19.803118,17.43513,-1.2993155e+16,2.5346103e+16,3282407800000000.0,,,630189550000000.0,323.1267,1.0291209,2.7471683,1.4094795,54.78385,25.527967,2024-06-26,19.223140998589294
-6361190500000.0,22502246000000.0,24.49386,19.001028,3.078604e+16,8285383300000000.0,3869225000000000.0,,,520578560000000.0,331.84106,0.89494216,0.42414203,4.0466127,54.687767,25.641163,2024-06-27,23.23297110622877
15170385000000.0,22949115000000.0,19.346489,17.89949,2426403400000000.0,1301446100000000.0,3936485200000000.0,,,511178200000000.0,339.76382,0.95453197,-0.3482129,0.52593243,54.848076,25.328306,2024-06-28,18.158289247396237
46332446000000.0,21816679000000.0,12.735441,15.444688,,,4134706000000000.0,,,360795240000000.0,329.42612,0.98827565,0.0070186015,0.027904755,54.681095,24.945028,2024-06-29,21.523384443062454
39268810000000.0,31804174000000.0,17.456224,16.866468,3.839967e+16,1.0409814e+16,4024805800000000.0,1580022900000000.0,2000409100000000.0,719343600000000.0,327.30075,1.1434596,0.040650416,0.21282016,54.643936,25.497633,2024-06-30,14.817789841360431
36840325000000.0,20578380000000.0,,,,,4274963500000000.0,,,433922320000000.0,314.67633,0.97609025,1.117086,1.3329294,54.65001,24.95776,2024-07-01,21.11117194601733
42923375000000.0,18362960000000.0,,,,,3484091400000000.0,,,307469230000000.0,320.21555,1.1783159,-0.30638462,0.7489088,54.841026,25.194271,2024-07-02,17.96123706102737
29021470000000.0,15492000000000.0,,,,,3761901500000000.0,,,258910710000000.0,326.75052,0.8712524,0.6727535,1.0541217,54.829773,25.426367,2024-07-03,18.436017718023393
46376235000000.0,18592370000000.0,,,1.5114175e+16,4877515000000000.0,3291577800000000.0,-657011350000000.0,792894050000000.0,243368620000000.0,341.31244,0.9008642,1.1516427,1.1547964,54.565304,25.086725,2024-07-04,18.385457738938747
45004567000000.0,16872692000000.0,,,,,3991985000000000.0,,,319366500000000.0,356.01865,1.1133265,0.2276554,0.49514022,54.596622,25.618732,2024-07-05,24.028346477583693
33777410000000.0,21978096000000.0,13.250704,18.103834,4931152000000000.0,2305092800000000.0,3429772700000000.0,,,518721200000000.0,341.67902,0.9424192,-0.020463226,0.09874024,54.63401,25.729382,2024-07-06,29.520784391039147
36868610000000.0,18537146000000.0,24.961988,20.755327,5615321000000000.0,2299048700000000.0,3646250000000000.0,39389940000000.0,1341411600000000.0,375142100000000.0,313.4743,0.9521907,-0.2077981,1.0808846,54.834846,24.910393,2024-07-07,28.826003782793865
25105602000000.0,20039300000000.0,21.126022,20.309587,,,3883232000000000.0,,,385552640000000.0,317.32025,0.9961163,0.04713925,0.1255741,54.81914,25.459005,2024-07-08,18.64483853903764
22467643000000.0,23383626000000.0,25.643028,17.077232,2.1381732e+16,7086248300000000.0,3000738000000000.0,-1379061400000000.0,1526446400000000.0,619337300000000.0,304.20816,1.057357,1.203734,0.9468672,54.568363,25.087315,2024-07-09,18.109840362297454
30937188000000.0,26385490000000.0,26.36313,16.345053,1.851499e+16,7500397000000000.0,3484424300000000.0,-163992790000000.0,1975765500000000.0,681363200000000.0,308.2826,1.1147633,0.22751956,0.32966423,54.75832,25.183203,2024-07-10,10.046946572924115
36212077000000.0,22635941000000.0,31.982101,17.498453,-1289808900000000.0,714877440000000.0,4539189000000000.0,,,526153960000000.0,298.73038,1.068196,0.91644037,0.7070308,54.736122,25.282234,2024-07-11,5.442312974997111
34186182000000.0,16476365000000.0,33.996517,15.628166,1.1353746e+16,4448041800000000.0,4467803800000000.0,,,363350500000000.0,329.51962,0.92445844,0.49016517,0.6656414,54.786915,25.176636,2024-07-12,12.911809494623654
18934365000000.0,17452117000000.0,,,1.7393543e+16,5653458000000000.0,3219184600000000.0,-774814900000000.0,940114450000000.0,318604630000000.0,308.29382,0.9205197,-0.15478006,0.5108645,54.57532,25.621145,2024-07-13,25.253454697201192
9330424000000.0,22127248000000.0,,,,,4240065800000000.0,,,377649600000000.0,298.60626,1.1534107,-0.56971407,3.5136623,54.748302,24.662966,2024-07-14,40.18912740428158
46580350000000.0,18083236000000.0,,,,,3106154400000000.0,,,390089930000000.0,313.65897,0.99386066,-0.04035332,0.08302255,54.896088,24.752153,2024-07-15,41.02853705870385
6199743300000.0,25264304000000.0,23.64835,18.729538,2.619036e+16,8012597600000000.0,3638401600000000.0,220380860000000.0,1636062400000000.0,534187160000000.0,316.59537,1.049914,-0.5992368,45.16811,54.674107,25.138144,2024-07-16,9.215717344935166
5208701700000.0,18464826000000.0,28.272427,15.498288,,,3808534300000000.0,,,327355530000000.0,302.03717,0.9719496,0.08163426,0.15101668,54.670418,24.952345,2024-07-17,21.12767883097421
31372104000000.0,19304416000000.0,19.643951,18.30257,,,4322504200000000.0,,,372995800000000.0,328.32504,0.9703197,-0.40162757,19.399399,54.686054,25.535631,2024-07-18,16.450709441154356
35876940000000.0,20857000000000.0,15.638604,15.958876,,,3803332300000000.0,,,486249220000000.0,329.65744,0.9968541,0.35876843,0.46084887,54.707794,25.406923,2024-07-19,8.489858201770591
